id_hecho,titulo,descripcion,categoria,latitud,longitud,fecha_del_hecho
10148,Homicidio en un barrio residencial en plena noche 1018592,"Un hecho de homicidio fue investigado en una calle transitada en la calle Av. G. Brown, por la mañana, según testigos.",Homicidio,-34.587868,-58.518044,11/6/2020
10149,Robo en una calle transitada durante el fin de semana 97067394,"Un hecho de robo fue captado por cámaras en un barrio residencial en la calle Av. 2, en plena temporada de vacaciones, según testigos.",Robo,-34.606385,-58.502245,28/1/2024
10150,Accidente de tránsito en un transporte público en plena temporada de vacaciones 50824814,"Un hecho de accidente de tránsito fue investigado en un supermercado en la calle Diagonal Alvear, en plena hora pico, según testigos.",Accidente de tránsito,-34.583661,-58.427886,12/9/2022
10151,Allanamiento en un barrio residencial en plena temporada de vacaciones 45973656,"Un hecho de allanamiento ocurrió en las afueras en la calle Avenida Tucumán, a media tarde, según testigos.",Allanamiento,-34.654291,-58.447196,12/6/2023
10152,Homicidio en un barrio residencial durante el fin de semana 3616644,"Un hecho de homicidio ocurrió en el centro de la ciudad en la calle Diagonal Entre Ríos, durante el fin de semana, según testigos.",Homicidio,-34.697366,-58.488434,14/6/2021
10153,Violencia de género en el centro de la ciudad durante el fin de semana 75731414,"Un hecho de violencia de género motivó una llamada al 911 en las afueras en la calle Avenida Saavedra, en plena hora pico, según testigos.",Violencia de género,-34.621122,-58.44088,5/7/2022
10154,Robo en un barrio residencial al amanecer 78753390,"Un hecho de robo se registró en una zona turística en la calle Avenida Posadas, por la mañana, según testigos.",Robo,-34.699358,-58.394159,27/12/2022
10155,Hurto en una calle transitada en un día lluvioso 79083780,"Un hecho de hurto fue denunciado en una calle transitada en la calle Avenida 3, en un día lluvioso, según testigos.",Hurto,-34.553234,-58.500401,17/12/2024
10156,Violencia de género en una estación de servicio al amanecer 79389189,"Un hecho de violencia de género fue investigado en un parque público en la calle Avenida Catamarca, por la mañana, según testigos.",Violencia de género,-34.579884,-58.399822,30/7/2022
10157,Allanamiento en un supermercado en plena temporada de vacaciones 44835325,"Un hecho de allanamiento fue reportado en un parque público en la calle Av. Mar del Plata, por la mañana, según testigos.",Allanamiento,-34.555083,-58.408727,14/7/2021
10158,Allanamiento en un supermercado a media tarde 25323968,"Un hecho de allanamiento motivó una llamada al 911 en un parque público en la calle Calle Corrientes, en plena temporada de vacaciones, según testigos.",Allanamiento,-34.600339,-58.511812,19/2/2021
10159,Robo en una zona turística a media tarde 61851277,"Un hecho de robo fue reportado en un parque público en la calle Calle 1, en plena noche, según testigos.",Robo,-34.657031,-58.460797,19/11/2021
10160,Accidente de tránsito en el centro de la ciudad al amanecer 88472947,"Un hecho de accidente de tránsito fue denunciado en una estación de servicio en la calle Diagonal San Juan, en plena temporada de vacaciones, según testigos.",Accidente de tránsito,-34.66192,-58.377077,19/9/2023
10161,Accidente de tránsito en un parque público a media tarde 3402854,"Un hecho de accidente de tránsito se registró en un barrio residencial en la calle Av. Chubut, al amanecer, según testigos.",Accidente de tránsito,-34.607197,-58.507582,2/1/2021
10162,Hurto en el centro de la ciudad por la mañana 15110041,"Un hecho de hurto fue investigado en una calle transitada en la calle Avenida Rosario, en un día lluvioso, según testigos.",Hurto,-34.695372,-58.394836,29/4/2023
10163,Corrupción en una calle transitada en plena hora pico 78533374,"Un hecho de corrupción fue captado por cámaras en las afueras en la calle Avenida Omar Nuñez, en plena noche, según testigos.",Corrupción,-34.662953,-58.378632,15/2/2023
10164,Homicidio en una zona turística a media tarde 71225497,"Un hecho de homicidio fue denunciado en el centro de la ciudad en la calle Calle Río Gallegos, por la mañana, según testigos.",Homicidio,-34.582457,-58.403206,20/4/2024
10165,Vandalismo en las afueras en plena temporada de vacaciones 47147332,"Un hecho de vandalismo fue captado por cámaras en una zona turística en la calle Av. Alem, en plena noche, según testigos.",Vandalismo,-34.603024,-58.359166,26/1/2021
10166,Corrupción en un barrio residencial en plena temporada de vacaciones 62978730,"Un hecho de corrupción motivó una llamada al 911 en una calle transitada en la calle Diagonal Alem, en plena hora pico, según testigos.",Corrupción,-34.561564,-58.382288,4/2/2025
10167,Venta de drogas en una estación de servicio por la mañana 27388771,"Un hecho de venta de drogas fue denunciado en una zona turística en la calle Diagonal Mar del Plata, a media tarde, según testigos.",Venta de drogas,-34.653722,-58.359599,28/6/2020
10168,Robo en una calle transitada por la mañana 13538112,"Un hecho de robo fue denunciado en una zona turística en la calle Diagonal Santa Cruz, en plena temporada de vacaciones, según testigos.",Robo,-34.641173,-58.51902,22/2/2024
10169,Robo en un barrio residencial en plena temporada de vacaciones 94212367,"Un hecho de robo fue denunciado en un supermercado en la calle Avenida Mendoza, por la mañana, según testigos.",Robo,-34.677984,-58.525025,5/8/2024
10170,Hurto en un transporte público durante el fin de semana 30518206,"Un hecho de hurto ocurrió en un transporte público en la calle Diagonal Paraná, en plena noche, según testigos.",Hurto,-34.657201,-58.453505,11/1/2024
10171,Amenaza en una zona turística al amanecer 85032101,"Un hecho de amenaza fue investigado en un supermercado en la calle Av. 9, en plena temporada de vacaciones, según testigos.",Amenaza,-34.628815,-58.458818,23/1/2025
10172,Corrupción en el centro de la ciudad al amanecer 51880664,"Un hecho de corrupción tuvo lugar en un transporte público en la calle Calle 8, en plena noche, según testigos.",Corrupción,-34.558808,-58.472389,22/8/2021
10173,Vandalismo en una estación de servicio por la mañana 95552421,"Un hecho de vandalismo tuvo lugar en un parque público en la calle Diagonal Tucumán, a media tarde, según testigos.",Vandalismo,-34.632902,-58.353031,24/11/2024
10174,Corrupción en un barrio residencial en un día lluvioso 65875877,"Un hecho de corrupción tuvo lugar en una zona turística en la calle Avenida 1, durante el fin de semana, según testigos.",Corrupción,-34.663961,-58.397686,15/7/2021
10175,Estafa en un parque público en plena temporada de vacaciones 77765975,"Un hecho de estafa fue captado por cámaras en el centro de la ciudad en la calle Avenida 6, en plena hora pico, según testigos.",Estafa,-34.589395,-58.451507,25/6/2022
10176,Robo en una zona turística por la mañana 97517932,"Un hecho de robo generó intervención policial en un parque público en la calle Calle Santa Cruz, al amanecer, según testigos.",Robo,-34.592619,-58.382975,4/11/2024
10177,Vandalismo en una estación de servicio en plena noche 69696864,"Un hecho de vandalismo ocurrió en una zona turística en la calle Avenida Catamarca, a media tarde, según testigos.",Vandalismo,-34.577047,-58.507625,8/10/2021
10178,Accidente de tránsito en un parque público por la mañana 33636729,"Un hecho de accidente de tránsito fue denunciado en las afueras en la calle Diagonal 9, en un día lluvioso, según testigos.",Accidente de tránsito,-34.604762,-58.506369,12/8/2023
10179,Violencia de género en un supermercado a media tarde 80355087,"Un hecho de violencia de género se registró en una calle transitada en la calle Calle Mendoza, en plena noche, según testigos.",Violencia de género,-34.56354,-58.368196,3/2/2021
10180,Violencia de género en una calle transitada en plena noche 51518588,"Un hecho de violencia de género fue captado por cámaras en el centro de la ciudad en la calle Diagonal Pte. Perón, a media tarde, según testigos.",Violencia de género,-34.604642,-58.460859,3/1/2024
10181,Homicidio en un transporte público por la mañana 91158829,"Un hecho de homicidio fue denunciado en un supermercado en la calle Diagonal Malvinas Argentinas, durante el fin de semana, según testigos.",Homicidio,-34.617731,-58.463877,16/6/2020
10182,Amenaza en una calle transitada en plena temporada de vacaciones 95433718,"Un hecho de amenaza motivó una llamada al 911 en una calle transitada en la calle Avenida Pte. Perón, por la mañana, según testigos.",Amenaza,-34.568261,-58.476672,28/3/2023
10183,Hurto en una estación de servicio al amanecer 24598427,"Un hecho de hurto fue denunciado en un barrio residencial en la calle Diag. 5, por la mañana, según testigos.",Hurto,-34.655842,-58.371242,27/12/2021
10184,Allanamiento en una calle transitada a media tarde 80140291,"Un hecho de allanamiento ocurrió en el centro de la ciudad en la calle Avenida Paraná, al amanecer, según testigos.",Allanamiento,-34.551502,-58.50341,6/11/2022
10185,Corrupción en un barrio residencial durante el fin de semana 37324175,"Un hecho de corrupción fue captado por cámaras en una estación de servicio en la calle Boulevard 1, en plena temporada de vacaciones, según testigos.",Corrupción,-34.681261,-58.419541,7/9/2023
10186,Hurto en una estación de servicio en un día lluvioso 84976448,"Un hecho de hurto generó intervención policial en una estación de servicio en la calle Blv. 9, en un día lluvioso, según testigos.",Hurto,-34.627737,-58.38004,3/9/2023
10187,Vandalismo en un barrio residencial al amanecer 68625079,"Un hecho de vandalismo fue captado por cámaras en un transporte público en la calle Camino Ushuaia, en plena temporada de vacaciones, según testigos.",Vandalismo,-34.692803,-58.478804,20/1/2023
10188,Delito informático en el centro de la ciudad durante el fin de semana 14921079,"Un hecho de delito informático fue captado por cámaras en un barrio residencial en la calle Calle Misiones, por la mañana, según testigos.",Delito informático,-34.600564,-58.419618,14/1/2025
10189,Violencia de género en un parque público en plena noche 9879991,"Un hecho de violencia de género motivó una llamada al 911 en un supermercado en la calle Diagonal Entre Ríos, por la mañana, según testigos.",Violencia de género,-34.648257,-58.387253,12/2/2023
10190,Violencia de género en un parque público al amanecer 86845212,"Un hecho de violencia de género ocurrió en un transporte público en la calle Av. La Rioja, en un día lluvioso, según testigos.",Violencia de género,-34.583512,-58.445417,17/11/2020
10191,Vandalismo en un barrio residencial por la mañana 29344696,"Un hecho de vandalismo fue investigado en un supermercado en la calle Av. Constitución, en plena hora pico, según testigos.",Vandalismo,-34.675173,-58.443252,26/8/2023
10192,Robo en una calle transitada en plena noche 6098528,"Un hecho de robo fue investigado en las afueras en la calle Avenida Rawson, durante el fin de semana, según testigos.",Robo,-34.685193,-58.47517,7/5/2021
10193,Violencia de género en el centro de la ciudad en plena hora pico 1668229,"Un hecho de violencia de género fue investigado en el centro de la ciudad en la calle Diagonal Santa Fe, durante el fin de semana, según testigos.",Violencia de género,-34.560806,-58.405813,26/11/2022
10194,Robo en una zona turística en plena noche 32490462,"Un hecho de robo generó intervención policial en una calle transitada en la calle Boulevard 9, en un día lluvioso, según testigos.",Robo,-34.621963,-58.362297,26/10/2023
10195,Allanamiento en una calle transitada en plena hora pico 34440811,"Un hecho de allanamiento fue reportado en un barrio residencial en la calle Avenida G. Brown, en un día lluvioso, según testigos.",Allanamiento,-34.619331,-58.440041,7/10/2023
10196,Venta de drogas en una calle transitada en plena temporada de vacaciones 30101954,"Un hecho de venta de drogas generó intervención policial en una estación de servicio en la calle Calle Ciudad Autónoma de Buenos Aires, al amanecer, según testigos.",Venta de drogas,-34.602296,-58.448899,20/1/2021
10197,Delito informático en un barrio residencial en un día lluvioso 66874325,"Un hecho de delito informático fue investigado en un parque público en la calle Avenida Formosa, durante el fin de semana, según testigos.",Delito informático,-34.672886,-58.517534,30/9/2021
10198,Homicidio en una estación de servicio en plena noche 82737241,"Un hecho de homicidio se detectó en un transporte público en la calle Avenida San Martin, por la mañana, según testigos.",Homicidio,-34.60927,-58.490098,1/8/2020
10199,Corrupción en un supermercado en un día lluvioso 34626821,"Un hecho de corrupción se detectó en las afueras en la calle Blv. Merlo, durante el fin de semana, según testigos.",Corrupción,-34.550185,-58.46246,8/1/2023
10200,Vandalismo en una zona turística al amanecer 63801900,"Un hecho de vandalismo generó intervención policial en un barrio residencial en la calle Boulevard Pte. Perón, en plena hora pico, según testigos.",Vandalismo,-34.606327,-58.519429,2/4/2024
10201,Venta de drogas en una estación de servicio por la mañana 46653900,"Un hecho de venta de drogas generó intervención policial en las afueras en la calle Calle 3, en plena noche, según testigos.",Venta de drogas,-34.580423,-58.412207,22/3/2021
10202,Accidente de tránsito en una zona turística al amanecer 58886293,"Un hecho de accidente de tránsito fue investigado en un supermercado en la calle Calle Belgrano, a media tarde, según testigos.",Accidente de tránsito,-34.566235,-58.480629,7/5/2022
10203,Hurto en una calle transitada en un día lluvioso 15344726,"Un hecho de hurto fue denunciado en un parque público en la calle Avenida La Rioja, durante el fin de semana, según testigos.",Hurto,-34.6781,-58.422313,5/1/2021
10204,Allanamiento en una calle transitada en plena hora pico 80645152,"Un hecho de allanamiento generó intervención policial en un barrio residencial en la calle Avenida 7, por la mañana, según testigos.",Allanamiento,-34.562113,-58.388415,3/9/2024
10205,Hurto en un parque público en plena temporada de vacaciones 13578192,"Un hecho de hurto fue investigado en las afueras en la calle Avenida San Ferando del Valle de Catamarca, en un día lluvioso, según testigos.",Hurto,-34.675227,-58.519373,4/7/2024
10206,Hurto en una zona turística en plena temporada de vacaciones 74263046,"Un hecho de hurto fue investigado en un parque público en la calle Diagonal Buenos Aires, a media tarde, según testigos.",Hurto,-34.562325,-58.415661,14/3/2023
10207,Delito informático en una calle transitada durante el fin de semana 43851663,"Un hecho de delito informático ocurrió en un parque público en la calle Calle Santa Fe, en un día lluvioso, según testigos.",Delito informático,-34.599118,-58.408304,26/4/2020
10208,Violencia de género en un transporte público en plena noche 48191749,"Un hecho de violencia de género tuvo lugar en una calle transitada en la calle Avenida Santiago del Estero, en plena hora pico, según testigos.",Violencia de género,-34.614497,-58.402419,23/6/2023
10209,Vandalismo en un barrio residencial durante el fin de semana 77877407,"Un hecho de vandalismo tuvo lugar en un barrio residencial en la calle Avenida Mitre, a media tarde, según testigos.",Vandalismo,-34.579804,-58.354862,2/12/2021
10210,Accidente de tránsito en una zona turística durante el fin de semana 40793738,"Un hecho de accidente de tránsito se registró en un barrio residencial en la calle Av. 8, en un día lluvioso, según testigos.",Accidente de tránsito,-34.609238,-58.424058,27/7/2020
10211,Hurto en una zona turística durante el fin de semana 47698969,"Un hecho de hurto fue reportado en un supermercado en la calle Av. Santiago del Estero, durante el fin de semana, según testigos.",Hurto,-34.631125,-58.413887,25/4/2022
10212,Allanamiento en un supermercado en plena temporada de vacaciones 98468358,"Un hecho de allanamiento fue reportado en el centro de la ciudad en la calle Av. Malvinas Argentinas, en plena noche, según testigos.",Allanamiento,-34.668232,-58.40316,30/1/2021
10213,Accidente de tránsito en una estación de servicio por la mañana 15405128,"Un hecho de accidente de tránsito fue investigado en el centro de la ciudad en la calle Avenida J.M. de Rosas, al amanecer, según testigos.",Accidente de tránsito,-34.655868,-58.525595,27/7/2024
10214,Homicidio en un parque público durante el fin de semana 81067476,"Un hecho de homicidio generó intervención policial en un barrio residencial en la calle Diag. 2, al amanecer, según testigos.",Homicidio,-34.597315,-58.527573,22/3/2025
10215,Homicidio en una zona turística durante el fin de semana 33097801,"Un hecho de homicidio fue denunciado en un transporte público en la calle Diagonal Córdoba, al amanecer, según testigos.",Homicidio,-34.633215,-58.41291,17/10/2023
10216,Homicidio en un transporte público al amanecer 60662308,"Un hecho de homicidio motivó una llamada al 911 en un supermercado en la calle Av. 2, durante el fin de semana, según testigos.",Homicidio,-34.583596,-58.401411,14/9/2024
10217,Venta de drogas en un supermercado en plena hora pico 29313656,"Un hecho de venta de drogas fue denunciado en el centro de la ciudad en la calle Calle Córdoba, en plena hora pico, según testigos.",Venta de drogas,-34.580764,-58.379793,15/12/2022
10218,Corrupción en una estación de servicio en plena temporada de vacaciones 37091359,"Un hecho de corrupción se detectó en un transporte público en la calle Diagonal Rivadavia, por la mañana, según testigos.",Corrupción,-34.651904,-58.417706,23/8/2023
10219,Vandalismo en una zona turística por la mañana 55904893,"Un hecho de vandalismo tuvo lugar en las afueras en la calle Diagonal Rawson, durante el fin de semana, según testigos.",Vandalismo,-34.683902,-58.355336,5/1/2023
10220,Estafa en una zona turística a media tarde 68316867,"Un hecho de estafa generó intervención policial en una calle transitada en la calle Diag. Formosa, a media tarde, según testigos.",Estafa,-34.615534,-58.375252,3/3/2025
10221,Allanamiento en una estación de servicio por la mañana 74361700,"Un hecho de allanamiento se detectó en el centro de la ciudad en la calle Avenida 1, en plena temporada de vacaciones, según testigos.",Allanamiento,-34.606411,-58.372714,13/4/2021
10222,Homicidio en una estación de servicio al amanecer 62266165,"Un hecho de homicidio tuvo lugar en las afueras en la calle Diag. Santa Fe, en plena hora pico, según testigos.",Homicidio,-34.685218,-58.352345,15/7/2022
10223,Delito informático en un transporte público al amanecer 28290451,"Un hecho de delito informático fue denunciado en una zona turística en la calle Diagonal 129 A, durante el fin de semana, según testigos.",Delito informático,-34.562582,-58.463128,14/8/2020
10224,Violencia de género en las afueras en plena noche 15262381,"Un hecho de violencia de género fue investigado en el centro de la ciudad en la calle Diagonal Mitre, por la mañana, según testigos.",Violencia de género,-34.626934,-58.520781,26/11/2024
10225,Venta de drogas en una estación de servicio por la mañana 95179131,"Un hecho de venta de drogas ocurrió en un supermercado en la calle Diagonal Belgrano, durante el fin de semana, según testigos.",Venta de drogas,-34.680817,-58.397388,10/9/2023
10226,Vandalismo en un parque público al amanecer 54079737,"Un hecho de vandalismo fue denunciado en las afueras en la calle Avenida Alem, durante el fin de semana, según testigos.",Vandalismo,-34.622494,-58.455702,9/7/2020
10227,Hurto en un supermercado en plena hora pico 10111247,"Un hecho de hurto fue investigado en un supermercado en la calle Blv. Santiago del Estero, en plena temporada de vacaciones, según testigos.",Hurto,-34.595977,-58.394254,5/1/2021
10228,Estafa en las afueras a media tarde 81489644,"Un hecho de estafa tuvo lugar en un transporte público en la calle Avenida Santa Fe, por la mañana, según testigos.",Estafa,-34.60673,-58.35331,29/6/2020
10229,Vandalismo en el centro de la ciudad en plena hora pico 4429520,"Un hecho de vandalismo fue denunciado en un supermercado en la calle Camino 3, al amanecer, según testigos.",Vandalismo,-34.666898,-58.505422,16/4/2023
10230,Venta de drogas en una calle transitada en un día lluvioso 64628312,"Un hecho de venta de drogas motivó una llamada al 911 en un parque público en la calle Avenida San Ferando del Valle de Catamarca, en plena temporada de vacaciones, según testigos.",Venta de drogas,-34.561996,-58.352425,12/1/2025
10231,Hurto en un transporte público al amanecer 95008960,"Un hecho de hurto se registró en un transporte público en la calle Diagonal Rawson, por la mañana, según testigos.",Hurto,-34.606698,-58.481006,24/2/2021
10232,Amenaza en una estación de servicio en plena hora pico 2642689,"Un hecho de amenaza motivó una llamada al 911 en un barrio residencial en la calle Avenida 4, al amanecer, según testigos.",Amenaza,-34.640899,-58.397649,4/10/2023
10233,Allanamiento en un supermercado en plena temporada de vacaciones 46995111,"Un hecho de allanamiento fue reportado en un parque público en la calle Diagonal Jujuy, por la mañana, según testigos.",Allanamiento,-34.662592,-58.502021,28/7/2024
10234,Robo en un parque público en un día lluvioso 56283945,"Un hecho de robo ocurrió en un barrio residencial en la calle Av. Río Gallegos, en un día lluvioso, según testigos.",Robo,-34.614495,-58.355206,21/2/2022
10235,Corrupción en un supermercado en plena hora pico 23534917,"Un hecho de corrupción generó intervención policial en un barrio residencial en la calle Avenida J.B. Alberdi, en plena noche, según testigos.",Corrupción,-34.667704,-58.46139,17/9/2023
10236,Amenaza en un barrio residencial en un día lluvioso 8275072,"Un hecho de amenaza se registró en una estación de servicio en la calle Camino La Rioja, en plena noche, según testigos.",Amenaza,-34.642916,-58.3912,31/12/2023
10237,Venta de drogas en las afueras en un día lluvioso 80400942,"Un hecho de venta de drogas se detectó en una estación de servicio en la calle Calle Paraná, en plena noche, según testigos.",Venta de drogas,-34.571686,-58.432714,28/8/2021
10238,Robo en una estación de servicio por la mañana 26165167,"Un hecho de robo ocurrió en las afueras en la calle Diagonal J.M. de Rosas, en plena noche, según testigos.",Robo,-34.639766,-58.419675,9/4/2021
10239,Delito informático en el centro de la ciudad durante el fin de semana 61842667,"Un hecho de delito informático se registró en un barrio residencial en la calle Camino Santa Fe, en plena hora pico, según testigos.",Delito informático,-34.65156,-58.484238,10/5/2024
10240,Corrupción en una zona turística en un día lluvioso 48071883,"Un hecho de corrupción tuvo lugar en las afueras en la calle Calle Corrientes, por la mañana, según testigos.",Corrupción,-34.680534,-58.363795,8/4/2022
10241,Violencia de género en un barrio residencial en plena noche 92190652,"Un hecho de violencia de género fue reportado en un barrio residencial en la calle Diagonal Belgrano, al amanecer, según testigos.",Violencia de género,-34.611619,-58.353836,25/7/2021
10242,Robo en un transporte público en plena temporada de vacaciones 18363767,"Un hecho de robo fue denunciado en un barrio residencial en la calle Calle 7, en plena temporada de vacaciones, según testigos.",Robo,-34.568918,-58.390862,12/2/2023
10243,Corrupción en un supermercado al amanecer 34517818,"Un hecho de corrupción ocurrió en un barrio residencial en la calle Calle San Martin, por la mañana, según testigos.",Corrupción,-34.614165,-58.395589,7/10/2022
10244,Venta de drogas en un transporte público en plena temporada de vacaciones 10887389,"Un hecho de venta de drogas se detectó en un parque público en la calle Av. Formosa, en plena temporada de vacaciones, según testigos.",Venta de drogas,-34.674045,-58.476861,17/1/2023
10245,Vandalismo en un supermercado en plena temporada de vacaciones 61438600,"Un hecho de vandalismo fue captado por cámaras en las afueras en la calle Avenida Santiago del Estero, al amanecer, según testigos.",Vandalismo,-34.657716,-58.407037,3/12/2020
10246,Venta de drogas en un parque público en plena temporada de vacaciones 74089994,"Un hecho de venta de drogas fue investigado en un supermercado en la calle Diagonal Chubut, durante el fin de semana, según testigos.",Venta de drogas,-34.560717,-58.440146,10/2/2021
10247,Allanamiento en una zona turística por la mañana 83843959,"Un hecho de allanamiento ocurrió en un supermercado en la calle Calle Alvear, por la mañana, según testigos.",Allanamiento,-34.57892,-58.443629,2/8/2024
10248,Accidente de tránsito en una calle transitada en plena noche 26554479,"Un hecho de accidente de tránsito fue investigado en un supermercado en la calle Diagonal Omar Nuñez, por la mañana, según testigos.",Accidente de tránsito,-34.650172,-58.508349,10/5/2023
10249,Estafa en una estación de servicio en plena hora pico 90076574,"Un hecho de estafa se registró en las afueras en la calle Calle 2, en un día lluvioso, según testigos.",Estafa,-34.583787,-58.392174,19/10/2021
10250,Amenaza en un parque público por la mañana 94263019,"Un hecho de amenaza motivó una llamada al 911 en un barrio residencial en la calle Diagonal Ciudad Autónoma de Buenos Aires, en un día lluvioso, según testigos.",Amenaza,-34.648712,-58.356285,7/2/2022
10251,Amenaza en una calle transitada en plena temporada de vacaciones 99694145,"Un hecho de amenaza tuvo lugar en una estación de servicio en la calle Av. 111 B, a media tarde, según testigos.",Amenaza,-34.642472,-58.522081,5/10/2021
10252,Estafa en un barrio residencial a media tarde 53323090,"Un hecho de estafa tuvo lugar en una zona turística en la calle Av. Santiago del Estero, durante el fin de semana, según testigos.",Estafa,-34.553041,-58.405176,2/7/2021
10253,Violencia de género en las afueras en plena hora pico 12004202,"Un hecho de violencia de género fue reportado en una calle transitada en la calle Avenida Comodoro Rivadavia, en plena noche, según testigos.",Violencia de género,-34.695965,-58.45431,11/2/2021
10254,Violencia de género en las afueras en plena noche 79682602,"Un hecho de violencia de género tuvo lugar en un supermercado en la calle Diagonal 8, al amanecer, según testigos.",Violencia de género,-34.673637,-58.487287,25/10/2021
10255,Venta de drogas en una zona turística en plena noche 60139236,"Un hecho de venta de drogas se detectó en un supermercado en la calle Avenida 7, al amanecer, según testigos.",Venta de drogas,-34.552872,-58.451106,9/6/2024
10256,Accidente de tránsito en una calle transitada durante el fin de semana 19864442,"Un hecho de accidente de tránsito se detectó en las afueras en la calle Av. 6, en plena hora pico, según testigos.",Accidente de tránsito,-34.598446,-58.5233,4/9/2022
10257,Robo en un barrio residencial a media tarde 65567748,"Un hecho de robo motivó una llamada al 911 en una estación de servicio en la calle Av. San Martin, en plena noche, según testigos.",Robo,-34.636049,-58.410598,18/11/2024
10258,Venta de drogas en una estación de servicio a media tarde 84058374,"Un hecho de venta de drogas fue denunciado en una zona turística en la calle Diagonal Formosa, en un día lluvioso, según testigos.",Venta de drogas,-34.620646,-58.491849,15/7/2022
10259,Amenaza en una zona turística por la mañana 10270375,"Un hecho de amenaza motivó una llamada al 911 en un supermercado en la calle Avenida Mitre, en un día lluvioso, según testigos.",Amenaza,-34.612624,-58.471546,17/5/2021
10260,Delito informático en un barrio residencial en plena noche 63170003,"Un hecho de delito informático generó intervención policial en una estación de servicio en la calle Diagonal 2, a media tarde, según testigos.",Delito informático,-34.65616,-58.418096,2/11/2021
10261,Robo en una zona turística en un día lluvioso 85562174,"Un hecho de robo ocurrió en el centro de la ciudad en la calle Calle Jujuy, por la mañana, según testigos.",Robo,-34.626896,-58.412461,8/6/2021
10262,Robo en una estación de servicio por la mañana 43660158,"Un hecho de robo tuvo lugar en una estación de servicio en la calle Diagonal 9, por la mañana, según testigos.",Robo,-34.697794,-58.471416,2/4/2024
10263,Allanamiento en un barrio residencial al amanecer 61255954,"Un hecho de allanamiento ocurrió en una zona turística en la calle Av. J.J. Castelli, en plena temporada de vacaciones, según testigos.",Allanamiento,-34.667511,-58.476423,11/4/2021
10264,Vandalismo en una zona turística en un día lluvioso 85474749,"Un hecho de vandalismo fue investigado en un barrio residencial en la calle Avenida 6, al amanecer, según testigos.",Vandalismo,-34.688442,-58.354305,25/12/2022
10265,Venta de drogas en un transporte público a media tarde 7751207,"Un hecho de venta de drogas fue captado por cámaras en una estación de servicio en la calle Diagonal Rosario, al amanecer, según testigos.",Venta de drogas,-34.661926,-58.503507,21/4/2023
10266,Amenaza en un barrio residencial en plena noche 6449739,"Un hecho de amenaza fue investigado en un parque público en la calle Avenida Neuquén, por la mañana, según testigos.",Amenaza,-34.611845,-58.383858,5/7/2020
10267,Homicidio en un supermercado por la mañana 1559771,"Un hecho de homicidio fue captado por cámaras en un parque público en la calle Avenida San Martin, al amanecer, según testigos.",Homicidio,-34.597091,-58.380255,23/5/2021
10268,Hurto en una zona turística al amanecer 85502322,"Un hecho de hurto se detectó en un supermercado en la calle Calle 8, en plena temporada de vacaciones, según testigos.",Hurto,-34.559272,-58.40062,10/6/2022
10269,Amenaza en un supermercado en un día lluvioso 16061838,"Un hecho de amenaza se registró en una zona turística en la calle Diagonal J.M. de Rosas, al amanecer, según testigos.",Amenaza,-34.6534,-58.487103,6/8/2023
10270,Vandalismo en un barrio residencial por la mañana 30802072,"Un hecho de vandalismo ocurrió en un barrio residencial en la calle Calle 153 Bis, a media tarde, según testigos.",Vandalismo,-34.633124,-58.506613,12/11/2021
10271,Homicidio en una calle transitada en un día lluvioso 40656299,"Un hecho de homicidio motivó una llamada al 911 en el centro de la ciudad en la calle Avenida 1, en plena hora pico, según testigos.",Homicidio,-34.642666,-58.384326,3/10/2020
10272,Amenaza en un parque público a media tarde 57584598,"Un hecho de amenaza se detectó en un parque público en la calle Av. J.J. Castelli, en plena noche, según testigos.",Amenaza,-34.597777,-58.43933,28/4/2022
10273,Amenaza en un transporte público a media tarde 31087024,"Un hecho de amenaza se detectó en las afueras en la calle Calle San Luis, al amanecer, según testigos.",Amenaza,-34.620325,-58.433236,28/11/2022
10274,Corrupción en un barrio residencial a media tarde 95913800,"Un hecho de corrupción fue investigado en un transporte público en la calle Calle Omar Nuñez, por la mañana, según testigos.",Corrupción,-34.663183,-58.461174,20/10/2023
10275,Accidente de tránsito en una calle transitada en plena temporada de vacaciones 35908193,"Un hecho de accidente de tránsito se registró en un parque público en la calle Av. Río Gallegos, en plena noche, según testigos.",Accidente de tránsito,-34.679114,-58.492468,5/3/2024
10276,Allanamiento en una calle transitada por la mañana 93335024,"Un hecho de allanamiento fue denunciado en un parque público en la calle Av. Buenos Aires, en plena noche, según testigos.",Allanamiento,-34.559278,-58.404483,28/12/2022
10277,Estafa en un barrio residencial en plena hora pico 47989342,"Un hecho de estafa tuvo lugar en el centro de la ciudad en la calle Avenida Jujuy, en plena noche, según testigos.",Estafa,-34.692612,-58.377307,19/9/2024
10278,Homicidio en el centro de la ciudad durante el fin de semana 75415401,"Un hecho de homicidio motivó una llamada al 911 en el centro de la ciudad en la calle Calle La Rioja, a media tarde, según testigos.",Homicidio,-34.68296,-58.391179,11/6/2022
10279,Estafa en un supermercado a media tarde 96874505,"Un hecho de estafa fue denunciado en una zona turística en la calle Avenida San Ferando del Valle de Catamarca, a media tarde, según testigos.",Estafa,-34.673963,-58.392938,25/5/2022
10280,Delito informático en una calle transitada en plena temporada de vacaciones 43465641,"Un hecho de delito informático generó intervención policial en las afueras en la calle Diagonal Entre Ríos, en plena hora pico, según testigos.",Delito informático,-34.661068,-58.526466,5/8/2022
